,id,age,sex,hhold,htype,wp,long,lat,RID
2424742,36047036600i606,9,m,36047036600h547,3,36047037000s1,-73.9604574086697,40.5844852080345,663237
174022,36005007000i210,43,f,36005007000h102,9,36061003300w2620,-73.8647189598391,40.8289003684208,763999
6867819,36081052400i76,88,f,36081052400h7,10,36085031901w18,-73.760132041884,40.7000941107189,781870
6454503,36081033000i5562,34,f,36081033000h1540,0,36081033000h1540,-73.76575848215,40.6684130873407,800506
6454504,36081033000i3129,70,f,36081033000h1540,0,36081033000h1540,-73.76575848215,40.6684130873407,800506
6454505,36081033000i5550,58,f,36081033000h1540,0,36081033000h1540,-73.76575848215,40.6684130873407,800506
6454506,36081033000i2304,79,m,36081033000h1540,0,36081033000h1540,-73.76575848215,40.6684130873407,800506
1647108,36047011800i1747,62,f,36047011800h428,1,36047011800h428,-74.0075321923456,40.6333251933042,766730
1647109,36047011800i1696,32,f,36047011800h428,1,36085000800w48,-74.0075321923456,40.6333251933042,766730
1647110,36047011800i2214,19,f,36047011800h428,1,36047011800h428,-74.0075321923456,40.6333251933042,766730
1647111,36047011800i922,41,f,36047011800h428,1,36047011800h428,-74.0075321923456,40.6333251933042,766730
1647112,36047011800i1519,0,m,36047011800h428,1,36061000800d2,-74.0075321923456,40.6333251933042,766730
1647113,36047011800i1514,3,f,36047011800h428,1,36061000800d2,-74.0075321923456,40.6333251933042,766730
1647114,36047011800i1509,3,m,36047011800h428,1,36061000800d2,-74.0075321923456,40.6333251933042,766730
1647115,36047011800i841,36,m,36047011800h428,1,36061012400w596,-74.0075321923456,40.6333251933042,766730
1647116,36047011800i1810,1,m,36047011800h428,1,36061000800d2,-74.0075321923456,40.6333251933042,766730
227374,36005008500i814,49,m,36005008500h1083,3,36005008500h1083,-73.8993395931055,40.814591771959,762577
227375,36005008500i5217,2,f,36005008500h1083,3,36005008500h1083,-73.8993395931055,40.814591771959,762577
227376,36005008500i4779,10,m,36005008500h1083,3,36005000400s0,-73.8993395931055,40.814591771959,762577
227377,36005008500i4422,57,f,36005008500h1083,3,36005008500h1083,-73.8993395931055,40.814591771959,762577
227378,36005008500i2028,16,m,36005008500h1083,3,36005001600s10,-73.8993395931055,40.814591771959,762577
10262763,34017006200i3104,9,m,34017006200h1174,0,34017001202s0,-74.09282298925059,40.6944700991089,751971
10262764,34017006200i1716,66,m,34017006200h1174,0,34017006200h1174,-74.09282298925059,40.6944700991089,751971
10262765,34017006200i2049,70,f,34017006200h1174,0,34013008200w393,-74.09282298925059,40.6944700991089,751971
4457992,36061006700i2883,38,f,36061006700h2474,0,42077006500w,-74.00307813899079,40.731820625512704,683935
4457993,36061006700i2687,36,m,36061006700h2474,0,36061006700h2474,-74.00307813899079,40.731820625512704,683935
6154083,36081020600i919,24,f,36081020600h400,0,36081020600h400,-73.81108035669209,40.694574842890894,781374
6154084,36081020600i1399,22,f,36081020600h400,0,36081020600h400,-73.81108035669209,40.694574842890894,781374
6154085,36081020600i1704,9,m,36081020600h400,0,36103159000s0,-73.81108035669209,40.694574842890894,781374
6154086,36081020600i797,24,m,36081020600h400,0,36059302800w383,-73.81108035669209,40.694574842890894,781374
6154087,36081020600i1511,35,m,36081020600h400,0,36047048100w55,-73.81108035669209,40.694574842890894,781374
6245565,36081025400i5392,16,f,36081025400h2319,1,36081025800s0,-73.787038987825,40.6985029936509,470943
6245566,36081025400i2773,46,m,36081025400h2319,1,36081025400h2319,-73.787038987825,40.6985029936509,470943
6245567,36081025400i4278,52,f,36081025400h2319,1,36081025400h2319,-73.787038987825,40.6985029936509,470943
6245568,36081025400i7041,48,f,36081025400h2319,1,36081025400h2319,-73.787038987825,40.6985029936509,470943
5163940,36061018400i4367,36,m,36061018400h2917,6,36061010000w1713,-73.9455897144308,40.7993832858579,684797
5163941,36061018400i4364,33,m,36061018400h2917,6,36061018400h2917,-73.9455897144308,40.7993832858579,684797
5163942,36061018400i4358,32,m,36061018400h2917,6,36047000900w11856,-73.9455897144308,40.7993832858579,684797
5163943,36061018400i4377,43,m,36061018400h2917,6,36061002700w25,-73.9455897144308,40.7993832858579,684797
7673341,36081116100i1978,37,f,36081116100h1155,0,36081116100h1155,-73.8270404389909,40.766522542373096,465441
7673342,36081116100i1864,34,m,36081116100h1155,0,36081116100h1155,-73.8270404389909,40.766522542373096,465441
7673343,36081116100i3437,36,f,36081116100h1155,0,36081116100h1155,-73.8270404389909,40.766522542373096,465441
7673344,36081116100i3856,50,f,36081116100h1155,0,36081071701w322,-73.8270404389909,40.766522542373096,465441
3225513,36047068800i18,36,f,36047068800h55,9,36047068800h55,-73.91967052570891,40.6150433186055,662798
8564463,36119005002i2264,53,f,36119005002h1047,1,36005043100w88,-73.8005478521433,40.9559308141884,125818
8564464,36119005002i3453,9,m,36119005002h1047,1,36119006802s1,-73.8005478521433,40.9559308141884,125818
8564465,36119005002i3445,11,f,36119005002h1047,1,36119006802s1,-73.8005478521433,40.9559308141884,125818
8564466,36119005002i3827,66,f,36119005002h1047,1,36119011902w259,-73.8005478521433,40.9559308141884,125818
8564467,36119005002i2140,46,m,36119005002h1047,1,36119005002h1047,-73.8005478521433,40.9559308141884,125818
8564468,36119005002i4232,59,f,36119005002h1047,1,36119005002h1047,-73.8005478521433,40.9559308141884,125818
10268078,34017006300i3339,28,m,34017006300h1633,6,34031124321w197,-74.090896228177,40.692459535271205,609440
10268079,34017006300i2816,54,m,34017006300h1633,6,36061007800w143,-74.090896228177,40.692459535271205,609440
10268080,34017006300i2825,40,m,34017006300h1633,6,34017001900w38,-74.090896228177,40.692459535271205,609440
5833707,36081006201i4247,64,m,36081006201h2733,6,36061003800w52,-73.8494361943752,40.664760655026896,691764
5833708,36081006201i4250,61,m,36081006201h2733,6,36081068300w426,-73.8494361943752,40.664760655026896,691764
5833709,36081006201i4240,51,m,36081006201h2733,6,36081005400w73,-73.8494361943752,40.664760655026896,691764
4422691,36061006200i2169,4,m,36061006200h753,1,36061007000s0,-73.9732804100819,40.739508619872495,683861
4422692,36061006200i516,34,m,36061006200h753,1,36061013900w293,-73.9732804100819,40.739508619872495,683861
4422693,36061006200i2205,10,f,36061006200h753,1,36061007000s0,-73.9732804100819,40.739508619872495,683861
4422694,36061006200i1163,21,f,36061006200h753,1,36061006200h753,-73.9732804100819,40.739508619872495,683861
8208259,36085023900i231,45,f,36085023900h239,5,36085023900h239,-74.1471495988754,40.6320534539245,93421
8208260,36085023900i2627,41,f,36085023900h239,5,36085023900h239,-74.1471495988754,40.6320534539245,93421
8208261,36085023900i2346,4,m,36085023900h239,5,36047020600s2,-74.1471495988754,40.6320534539245,93421
8208262,36085023900i3233,4,m,36085023900h239,5,36047010200s0,-74.1471495988754,40.6320534539245,93421
8208263,36085023900i57,4,f,36085023900h239,5,36047020600s2,-74.1471495988754,40.6320534539245,93421
6732977,36081046700i644,43,m,36081046700h820,2,36081046700h820,-73.875801522044,40.7429311671319,775861
6732978,36081046700i5574,37,m,36081046700h820,2,36059303800w301,-73.875801522044,40.7429311671319,775861
6732979,36081046700i6041,77,f,36081046700h820,2,36081046700h820,-73.875801522044,40.7429311671319,775861
6732980,36081046700i6515,18,m,36081046700h820,2,36081046700h820,-73.875801522044,40.7429311671319,775861
4840994,36061014200i1261,86,m,36061014200h1434,0,36061005800w1116,-73.9637654294956,40.7752887884616,1147756
4840995,36061014200i2514,75,f,36061014200h1434,0,36061011600w461,-73.9637654294956,40.7752887884616,1147756
7909888,36081157903i3942,60,f,36081157903h1094,0,36081157903h1094,-73.7024856549446,40.7363828110179,469851
7909889,36081157903i2174,33,m,36081157903h1094,0,36081120100w65,-73.7024856549446,40.7363828110179,469851
7909890,36081157903i2233,35,f,36081157903h1094,0,36081079900w401,-73.7024856549446,40.7363828110179,469851
7909891,36081157903i3774,18,m,36081157903h1094,0,36047000900w5225,-73.7024856549446,40.7363828110179,469851
7909892,36081157903i3524,45,m,36081157903h1094,0,36081157903h1094,-73.7024856549446,40.7363828110179,469851
7955213,36085002100i618,27,f,36085002100h428,5,36085007000w804,-74.07349641673409,40.636013830761,973044
7955214,36085002100i3924,19,m,36085002100h428,5,36061001600w136,-74.07349641673409,40.636013830761,973044
7955215,36085002100i600,13,f,36085002100h428,5,36085001100s0,-74.07349641673409,40.636013830761,973044
7955216,36085002100i3234,18,f,36085002100h428,5,36047000900w4561,-74.07349641673409,40.636013830761,973044
2659929,36047043900i578,9,f,36047043900h314,5,36081066300s0,-73.9136264521062,40.6985906776619,765223
2659930,36047043900i447,47,f,36047043900h314,5,36047043900h314,-73.9136264521062,40.6985906776619,765223
8814777,34003009200i980,17,f,34003009200h325,1,34003001000s2,-73.9914798376892,40.9567219811695,591720
8814778,34003009200i975,14,m,34003009200h325,1,34003001000s2,-73.9914798376892,40.9567219811695,591720
8814779,34003009200i587,58,f,34003009200h325,1,36061008200w89,-73.9914798376892,40.9567219811695,591720
8814780,34003009200i447,54,m,34003009200h325,1,36061027700w46,-73.9914798376892,40.9567219811695,591720
302917,36005012901i1194,15,m,36005012901h670,5,36005001600s10,-73.8968729053584,40.822617974242505,412024
302918,36005012901i1124,59,f,36005012901h670,5,36005012901h670,-73.8968729053584,40.822617974242505,412024
302919,36005012901i1227,17,m,36005012901h670,5,36005001600s10,-73.8968729053584,40.822617974242505,412024
302920,36005012901i3632,15,m,36005012901h670,5,36005001600s10,-73.8968729053584,40.822617974242505,412024
39255,36005002701i2067,11,m,36005002701h900,1,36005000400s0,-73.91515070562441,40.8058383123031,411354
39256,36005002701i2066,2,m,36005002701h900,1,36005000400d0,-73.91515070562441,40.8058383123031,411354
39257,36005002701i1827,75,m,36005002701h900,1,36061015100w60,-73.91515070562441,40.8058383123031,411354
39258,36005002701i2252,19,f,36005002701h900,1,36005002701h900,-73.91515070562441,40.8058383123031,411354
39259,36005002701i907,23,m,36005002701h900,1,36005026300w77,-73.91515070562441,40.8058383123031,411354
39260,36005002701i1911,27,f,36005002701h900,1,36061002900w2646,-73.91515070562441,40.8058383123031,411354
8615730,36119006000i704,65,f,36119006000h30,10,36119006000h30,-73.7742781737131,40.9173244027135,735692
3699860,36047110400i2830,38,m,36047110400h1618,6,36061005200w1167,-73.8851847977497,40.6598588944333,796770
3699861,36047110400i3416,79,f,36047110400h1618,6,36047110400h1618,-73.8851847977497,40.6598588944333,796770
3699862,36047110400i2824,40,m,36047110400h1618,6,36047077400w115,-73.8851847977497,40.6598588944333,796770
3699863,36047110400i3336,49,m,36047110400h1618,6,36061010100w2121,-73.8851847977497,40.6598588944333,796770
8977366,34003019204i1786,82,f,34003019204h277,10,34003019204h277,-73.9778539024217,40.8523470020526,311115
8992760,34003019305i1857,66,f,34003019305h374,10,34003019305h374,-73.97833501418471,40.8426289658122,748245
6166728,36081021600i1679,74,f,36081021600h1187,1,36081026700w488,-73.8186980759724,40.7035695763928,695141
6166729,36081021600i1314,65,m,36081021600h1187,1,36081014202w384,-73.8186980759724,40.7035695763928,695141
8142523,36085017008i6931,39,m,36085017008h1387,1,36085017008h1387,-74.1758918444597,40.559742974622395,473254
8142524,36085017008i2449,33,m,36085017008h1387,1,36061001300w937,-74.1758918444597,40.559742974622395,473254
8142525,36085017008i4687,0,f,36085017008h1387,1,36047006200d1,-74.1758918444597,40.559742974622395,473254
8142526,36085017008i4676,0,f,36085017008h1387,1,36047006200d1,-74.1758918444597,40.559742974622395,473254
8142527,36085017008i2604,38,f,36085017008h1387,1,36085017008h1387,-74.1758918444597,40.559742974622395,473254
8142528,36085017008i5994,27,m,36085017008h1387,1,36005016600w22,-74.1758918444597,40.559742974622395,473254
8298968,36119000201i3696,15,m,36119000201h1732,1,36005032300s0,-73.90068492254241,40.916232073836795,788534
8298969,36119000201i2991,30,f,36119000201h1732,1,36119000201h1732,-73.90068492254241,40.916232073836795,788534
8298970,36119000201i2119,36,m,36119000201h1732,1,36119004800w106,-73.90068492254241,40.916232073836795,788534
8298971,36119000201i5840,28,m,36119000201h1732,1,36119000201h1732,-73.90068492254241,40.916232073836795,788534
1955574,36047023000i662,52,m,36047023000h341,1,36047023000h341,-73.98203811426549,40.63714732347729,803731
1955575,36047023000i393,8,m,36047023000h341,1,36047047800s2,-73.98203811426549,40.63714732347729,803731
1955576,36047023000i388,10,m,36047023000h341,1,36047047800s2,-73.98203811426549,40.63714732347729,803731
1955577,36047023000i391,4,m,36047023000h341,1,36047047800s2,-73.98203811426549,40.63714732347729,803731
1955578,36047023000i3219,8,m,36047023000h341,1,36047047600s1,-73.98203811426549,40.63714732347729,803731
1955579,36047023000i689,40,f,36047023000h341,1,36047023000h341,-73.98203811426549,40.63714732347729,803731
9916065,34013016100i1859,48,m,34013016100h798,0,34039036301w108,-74.20651247402559,40.842095154494,605666
9916066,34013016100i1864,39,f,34013016100h798,0,34013016100h798,-74.20651247402559,40.842095154494,605666
304025,36005013000i124,38,f,36005013000h127,5,36061014802w50,-73.8132461422599,40.8184160074818,656606
304026,36005013000i798,23,f,36005013000h127,5,36061013700w1719,-73.8132461422599,40.8184160074818,656606
304027,36005013000i108,3,f,36005013000h127,5,36005000400d0,-73.8132461422599,40.8184160074818,656606
9168742,34003036100i2367,3,m,34003036100h596,0,34003060000d2,-74.0689002997688,40.855704099843,308434
9168743,34003036100i1173,61,f,34003036100h596,0,34003036100w849,-74.0689002997688,40.855704099843,308434
9168744,34003036100i1849,58,m,34003036100h596,0,34003023601w75,-74.0689002997688,40.855704099843,308434
9168745,34003036100i923,71,m,34003036100h596,0,34003036100w393,-74.0689002997688,40.855704099843,308434
5844168,36081006300i3420,48,f,36081006300h2100,0,36081006300h2100,-73.9161068803828,40.7638804181655,798745
5844169,36081006300i3129,49,m,36081006300h2100,0,36081006300h2100,-73.9161068803828,40.7638804181655,798745
1250943,36005042100i24,47,f,36005042100h96,9,36005011700w256,-73.8819536321826,40.882094026081795,763442
5340878,36061021900i5368,18,m,36061021900h1705,1,36005028700w95,-73.9547071450154,40.815516536164104,449312
5340879,36061021900i5134,27,m,36061021900h1705,1,36061021900h1705,-73.9547071450154,40.815516536164104,449312
5340880,36061021900i3253,66,f,36061021900h1705,1,36061021900h1705,-73.9547071450154,40.815516536164104,449312
5340881,36061021900i3906,52,f,36061021900h1705,1,36061021900h1705,-73.9547071450154,40.815516536164104,449312
5340882,36061021900i1898,69,m,36061021900h1705,1,36061021900h1705,-73.9547071450154,40.815516536164104,449312
5340883,36061021900i4957,68,m,36061021900h1705,1,36061021900h1705,-73.9547071450154,40.815516536164104,449312
5696124,36061031704i1068,28,m,36061031704h951,7,36059517701w456,-74.01738714532209,40.709474253939796,449939
6802320,36081048500i4108,56,f,36081048500h874,1,36081079702w44,-73.8877694506437,40.7403226412312,471309
6802321,36081048500i3291,16,f,36081048500h874,1,36005021002s0,-73.8877694506437,40.7403226412312,471309
6802322,36081048500i3255,15,f,36081048500h874,1,36005021002s0,-73.8877694506437,40.7403226412312,471309
6802323,36081048500i4309,54,m,36081048500h874,1,36081048500h874,-73.8877694506437,40.7403226412312,471309
6802324,36081048500i1594,59,f,36081048500h874,1,36047045300w88,-73.8877694506437,40.7403226412312,471309
6802325,36081048500i1306,53,m,36081048500h874,1,36081006300w87,-73.8877694506437,40.7403226412312,471309
9020242,34003021500i388,38,m,34003021500h448,7,34003021500h448,-74.1026004006261,40.8671987932656,748273
5299108,36061021100i1675,12,m,36061021100h1795,5,36061019701s1,-73.9601139612561,40.811408216585995,1145420
5299109,36061021100i1705,40,f,36061021100h1795,5,36061005800w547,-73.9601139612561,40.811408216585995,1145420
5299110,36061021100i9646,76,f,36061021100h1795,5,36061021100h1795,-73.9601139612561,40.811408216585995,1145420
3671377,36047102600i2133,57,m,36047102600h554,1,36047102600h554,-73.8973820333675,40.629121379576,766956
3671378,36047102600i690,44,m,36047102600h554,1,36047046400w131,-73.8973820333675,40.629121379576,766956
3671379,36047102600i989,31,f,36047102600h554,1,36103159601w143,-73.8973820333675,40.629121379576,766956
3671380,36047102600i1515,1,f,36047102600h554,1,36047070201d0,-73.8973820333675,40.629121379576,766956
4670411,36061011600i2520,40,m,36061011600h1899,6,36061011600h1899,-73.95486465299021,40.7653214472885,774315
4670412,36061011600i2519,35,m,36061011600h1899,6,36061011600h1899,-73.95486465299021,40.7653214472885,774315
5870322,36081007500i3473,35,f,36081007500h2113,6,36061005400w646,-73.9292101452096,40.7651317758384,696556
5870323,36081007500i3478,25,f,36081007500h2113,6,36081007500h2113,-73.9292101452096,40.7651317758384,696556
1524936,36047007400i1450,28,m,36047007400h949,1,36061009200w426,-74.0186914967292,40.6429543684934,661692
1524937,36047007400i2971,1,f,36047007400h949,1,36047015700d1,-74.0186914967292,40.6429543684934,661692
1524938,36047007400i2006,22,f,36047007400h949,1,36047002200w199,-74.0186914967292,40.6429543684934,661692
1524939,36047007400i3588,50,m,36047007400h949,1,36047007400h949,-74.0186914967292,40.6429543684934,661692
1524940,36047007400i2953,1,f,36047007400h949,1,36047015700d1,-74.0186914967292,40.6429543684934,661692
1524941,36047007400i4957,25,m,36047007400h949,1,36061015300w285,-74.0186914967292,40.6429543684934,661692
1524942,36047007400i3531,22,m,36047007400h949,1,36047012100w129,-74.0186914967292,40.6429543684934,661692
2847027,36047050801i3504,2,f,36047050801h447,5,36047080200d3,-73.9601429666362,40.6510823712418,1248074
2847028,36047050801i674,55,f,36047050801h447,5,36119014809w178,-73.9601429666362,40.6510823712418,1248074
2847029,36047050801i654,13,m,36047050801h447,5,36047032500s0,-73.9601429666362,40.6510823712418,1248074
2847030,36047050801i659,11,m,36047050801h447,5,36047087000s1,-73.9601429666362,40.6510823712418,1248074
10677277,34017019300i1989,61,f,34017019300h1316,6,36061010400w1021,-74.0327766176199,40.7391116023533,752117
10677278,34017019300i1995,60,f,34017019300h1316,6,34023006500w239,-74.0327766176199,40.7391116023533,752117
5377857,36061022500i6462,6,m,36061022500h2532,1,36061021303s1,-73.95571657650859,40.8228783986782,960660
5377858,36061022500i2780,28,m,36061022500h2532,1,36061022500h2532,-73.95571657650859,40.8228783986782,960660
5377859,36061022500i4616,18,f,36061022500h2532,1,36061022500h2532,-73.95571657650859,40.8228783986782,960660
5377860,36061022500i6479,5,m,36061022500h2532,1,36061021303s1,-73.95571657650859,40.8228783986782,960660
3491003,36047088200i5335,6,m,36047088200h1783,1,36081084500s1,-73.9235080247747,40.6589183322084,665657
3491004,36047088200i6180,13,m,36047088200h1783,1,36081062100s0,-73.9235080247747,40.6589183322084,665657
3491005,36047088200i1584,40,m,36047088200h1783,1,36061000700w2480,-73.9235080247747,40.6589183322084,665657
3491006,36047088200i3413,7,m,36047088200h1783,1,36081084500s1,-73.9235080247747,40.6589183322084,665657
3491007,36047088200i3039,49,f,36047088200h1783,1,36047088200h1783,-73.9235080247747,40.6589183322084,665657
2565741,36047041402i207,59,f,36047041402h277,5,36047041402h277,-73.9689088692443,40.603568286081206,766292
2565742,36047041402i257,16,m,36047041402h277,5,36047076800s7,-73.9689088692443,40.603568286081206,766292
10869829,34031175200i1374,33,f,34031175200h558,4,34031175200h558,-74.1178793627976,40.866481709481796,638881
10869830,34031175200i3466,5,f,34031175200h558,4,34003030400s1,-74.1178793627976,40.866481709481796,638881
10869831,34031175200i4318,3,m,34031175200h558,4,34003021200d1,-74.1178793627976,40.866481709481796,638881
10869832,34031175200i4966,22,m,34031175200h558,4,34039039900w495,-74.1178793627976,40.866481709481796,638881
7033993,36081061900i950,51,m,36081061900h689,1,36081061900h689,-73.8774256598995,40.7117089637094,695025
7033994,36081061900i1727,11,f,36081061900h689,1,36103158001s0,-73.8774256598995,40.7117089637094,695025
7033995,36081061900i2408,33,f,36081061900h689,1,36047109800w132,-73.8774256598995,40.7117089637094,695025
7033996,36081061900i2243,37,m,36081061900h689,1,36081038302w104,-73.8774256598995,40.7117089637094,695025
7033997,36081061900i1112,53,f,36081061900h689,1,36061004000w32,-73.8774256598995,40.7117089637094,695025
6975796,36081058300i2909,19,m,36081058300h949,0,36081058300h949,-73.89973690963001,40.7020462339273,699489
6975797,36081058300i1737,50,f,36081058300h949,0,36081058300h949,-73.89973690963001,40.7020462339273,699489
6975798,36081058300i1601,49,m,36081058300h949,0,36061003300w774,-73.89973690963001,40.7020462339273,699489
2458574,36047037700i452,17,f,36047037700h251,9,36047027100s0,-73.92217323603191,40.682738794156705,794624
1266793,36005042500i1479,17,f,36005042500h772,5,36005001600s10,-73.8819152286634,40.8675733623084,66655
1266794,36005042500i1477,9,f,36005042500h772,5,36005000400s0,-73.8819152286634,40.8675733623084,66655
1266795,36005042500i1474,9,f,36005042500h772,5,36005000400s0,-73.8819152286634,40.8675733623084,66655
1266796,36005042500i1458,26,f,36005042500h772,5,36061006500w539,-73.8819152286634,40.8675733623084,66655
9596720,34013007300i4508,36,f,34013007300h1235,0,34013020902w567,-74.14936320907951,40.7291435229571,608625
9596721,34013007300i2533,41,f,34013007300h1235,0,34013007300h1235,-74.14936320907951,40.7291435229571,608625
9596722,34013007300i2027,36,m,34013007300h1235,0,34013007300h1235,-74.14936320907951,40.7291435229571,608625
1527334,36047007500i2906,76,f,36047007500h1698,6,36061006200w1111,-73.9890593757422,40.6821670468597,768906
1527335,36047007500i2900,76,f,36047007500h1698,6,36061006500w445,-73.9890593757422,40.6821670468597,768906
1527336,36047007500i4066,20,f,36047007500h1698,6,36047007500h1698,-73.9890593757422,40.6821670468597,768906
1527337,36047007500i2882,76,f,36047007500h1698,6,36071011900w385,-73.9890593757422,40.6821670468597,768906
1527338,36047007500i2934,77,f,36047007500h1698,6,36061008200w1725,-73.9890593757422,40.6821670468597,768906
10424921,34017013500i3600,6,f,34017013500h1142,1,34017013600s0,-74.1513577709389,40.7522260553551,609084
10424922,34017013500i1645,22,m,34017013500h1142,1,34017013500h1142,-74.1513577709389,40.7522260553551,609084
10424923,34017013500i4166,29,f,34017013500h1142,1,34017013500h1142,-74.1513577709389,40.7522260553551,609084
10424924,34017013500i2294,28,f,34017013500h1142,1,34017013500h1142,-74.1513577709389,40.7522260553551,609084
867454,36005029500i1437,27,m,36005029500h1231,1,36005029500h1231,-73.9083757257553,40.8845484420648,411220
867455,36005029500i1829,19,f,36005029500h1231,1,36005011800w2,-73.9083757257553,40.8845484420648,411220
867456,36005029500i3686,56,f,36005029500h1231,1,36005029500h1231,-73.9083757257553,40.8845484420648,411220
867457,36005029500i2805,3,f,36005029500h1231,1,36005000400d0,-73.9083757257553,40.8845484420648,411220
867458,36005029500i2801,4,f,36005029500h1231,1,36005000400s0,-73.9083757257553,40.8845484420648,411220
867459,36005029500i2808,1,m,36005029500h1231,1,36005000400d0,-73.9083757257553,40.8845484420648,411220
11237621,34039031802i1565,23,m,34039031802h959,0,34039031802h959,-74.2236959405058,40.670542953056795,405408
11237622,34039031802i1678,26,f,34039031802h959,0,34017015202w30,-74.2236959405058,40.670542953056795,405408
4592364,36061009100i5719,33,m,36061009100h3812,6,36081000100w514,-73.99279239664929,40.744574623186296,775075
4592365,36061009100i5722,46,m,36061009100h3812,6,36061022900w38,-73.99279239664929,40.744574623186296,775075
4592366,36061009100i5714,40,m,36061009100h3812,6,36061002100w2507,-73.99279239664929,40.744574623186296,775075
5147334,36061018200i645,22,f,36061018200h418,9,36061018200h418,-73.9434329543731,40.7990409376059,774700
773327,36005026400i1627,8,m,36005026400h1120,1,36005000400s0,-73.8309790263688,40.8416850504261,762973
773328,36005026400i1629,4,f,36005026400h1120,1,36005000400s0,-73.8309790263688,40.8416850504261,762973
773329,36005026400i1620,40,f,36005026400h1120,1,36005026400h1120,-73.8309790263688,40.8416850504261,762973
773330,36005026400i4089,48,m,36005026400h1120,1,36005026400h1120,-73.8309790263688,40.8416850504261,762973
773331,36005026400i4087,20,f,36005026400h1120,1,36061010601w51,-73.8309790263688,40.8416850504261,762973
773332,36005026400i3928,42,m,36005026400h1120,1,36119008700w62,-73.8309790263688,40.8416850504261,762973
773333,36005026400i1073,39,m,36005026400h1120,1,36005026400h1120,-73.8309790263688,40.8416850504261,762973
10734426,34031124200i2814,44,f,34031124200h1503,1,34003042400w376,-74.176454769287,40.8768836318161,388864
10734427,34031124200i6456,24,m,34031124200h1503,1,34013013400w291,-74.176454769287,40.8768836318161,388864
10734428,34031124200i2477,38,m,34031124200h1503,1,34003052100w307,-74.176454769287,40.8768836318161,388864
10734429,34031124200i4670,9,m,34031124200h1503,1,34031264102s1,-74.176454769287,40.8768836318161,388864
8401321,36119001502i2219,35,f,36119001502h1228,0,36119001502h1228,-73.8659535491,40.906703693417796,543231
8401322,36119001502i2060,49,m,36119001502h1228,0,34003059100w125,-73.8659535491,40.906703693417796,543231
8401323,36119001502i2764,44,m,36119001502h1228,0,36005029500w42,-73.8659535491,40.906703693417796,543231
1880533,36047020700i2190,53,f,36047020700h1395,0,36047020700h1395,-73.9641662308625,40.67478885412471,769452
1880534,36047020700i4169,29,m,36047020700h1395,0,36005039700w58,-73.9641662308625,40.67478885412471,769452
1880535,36047020700i1829,51,m,36047020700h1395,0,36061002100w2403,-73.9641662308625,40.67478885412471,769452
5586930,36061027100i103,3,m,36061027100h803,5,36061027100d2,-73.93289376127771,40.851289162338205,1252157
5586931,36061027100i707,28,f,36061027100h803,5,36061011900w2231,-73.93289376127771,40.851289162338205,1252157
7996600,36085006400i1765,22,m,36085006400h1084,0,36061008400w631,-74.0802307315725,40.597762169662204,93059
7996601,36085006400i3228,11,f,36085006400h1084,0,36085012500s0,-74.0802307315725,40.597762169662204,93059
7996602,36085006400i2253,24,f,36085006400h1084,0,36047012901w87,-74.0802307315725,40.597762169662204,93059
7401876,36081086500i3647,50,m,36081086500h1714,0,36081086500h1714,-73.823939105072,40.7611236626014,800135
7401877,36081086500i2377,71,m,36081086500h1714,0,36061002100w1173,-73.823939105072,40.7611236626014,800135
7401878,36081086500i4474,81,f,36081086500h1714,0,36081086500h1714,-73.823939105072,40.7611236626014,800135
7401879,36081086500i2513,64,f,36081086500h1714,0,36081086500h1714,-73.823939105072,40.7611236626014,800135
3285823,36047074600i302,52,f,36047074600h182,4,36047074600h182,-73.9457876916487,40.6156302337217,795720
3285824,36047074600i1670,32,m,36047074600h182,4,36061002900w2989,-73.9457876916487,40.6156302337217,795720
3285825,36047074600i1839,4,m,36047074600h182,4,36047064200s0,-73.9457876916487,40.6156302337217,795720
1543978,36047008000i213,68,f,36047008000h18,10,36047008000h18,-74.0116316416622,40.647722534079,766132
2974306,36047053800i1582,10,m,36047053800h1153,1,36047076000s0,-73.9565036444501,40.6198353284421,803783
2974307,36047053800i1535,25,f,36047053800h1153,1,36047053800h1153,-73.9565036444501,40.6198353284421,803783
2974308,36047053800i1110,25,m,36047053800h1153,1,36047024700w55,-73.9565036444501,40.6198353284421,803783
5659186,36061029500i3113,42,f,36061029500h2078,1,36061029500h2078,-73.9254486357683,40.868720372919796,450369
5659187,36061029500i2389,36,m,36061029500h2078,1,36061010100w1161,-73.9254486357683,40.868720372919796,450369
5659188,36061029500i6648,67,m,36061029500h2078,1,36061029500h2078,-73.9254486357683,40.868720372919796,450369
5659189,36061029500i5950,39,f,36061029500h2078,1,36061029500h2078,-73.9254486357683,40.868720372919796,450369
5659190,36061029500i4699,16,f,36061029500h2078,1,36061027700s5,-73.9254486357683,40.868720372919796,450369
10574536,34017016600i2359,41,f,34017016600h1159,0,34017016600h1159,-74.0279182011431,40.7733953154549,36404
10574537,34017016600i2759,35,f,34017016600h1159,0,34017016600h1159,-74.0279182011431,40.7733953154549,36404
10574538,34017016600i1913,37,m,34017016600h1159,0,34017016600h1159,-74.0279182011431,40.7733953154549,36404
10574539,34017016600i3406,82,m,34017016600h1159,0,34017016600h1159,-74.0279182011431,40.7733953154549,36404
10574540,34017016600i3525,21,m,34017016600h1159,0,34017016600h1159,-74.0279182011431,40.7733953154549,36404
